type	model	precision	recall	F1
Logit	Logit6	0.558823529412	0.401408450704225	0.467213114754098
Logit	Logit6	0.587155963303	0.450704225352112	0.509960159362549
Logit	Logit6	0.635514018692	0.478873239436619	0.546184738955823
Logit	Logit6	0.581632653061	0.401408450704225	0.475000000000000
Logit	Logit6	0.594059405941	0.422535211267605	0.493827160493827
Logit	Logit6	0.638095238095	0.471830985915492	0.542510121457489
Logit	Logit6	0.628318584071	0.500000000000000	0.556862745098039
Logit	Logit6	0.542056074766	0.408450704225352	0.465863453815261
Logit	Logit6	0.632653061224	0.436619718309859	0.516666666666666
Logit	Logit6	0.619047619048	0.457746478873239	0.526315789473684
Logit	Logit6	0.552083333333	0.373239436619718	0.445378151260504
Logit	Logit6	0.620370370370	0.471830985915492	0.536000000000000
Logit	Logit6	0.638095238095	0.471830985915492	0.542510121457489
Logit	Logit6	0.620689655172	0.507042253521126	0.558139534883720
Logit	Logit6	0.555555555556	0.422535211267605	0.480000000000000
Logit	Logit6	0.612068965517	0.500000000000000	0.550387596899224
Logit	Logit6	0.594339622642	0.443661971830985	0.508064516129032
Logit	Logit6	0.641509433962	0.478873239436619	0.548387096774193
Logit	Logit6	0.628318584071	0.500000000000000	0.556862745098039
Logit	Logit6	0.588235294118	0.422535211267605	0.491803278688524
Logit	Logit6	0.596491228070	0.478873239436619	0.531250000000000
Logit	Logit6	0.596153846154	0.436619718309859	0.504065040650406
Logit	Logit6	0.613445378151	0.514084507042253	0.559386973180076
Logit	Logit6	0.653846153846	0.478873239436619	0.552845528455284
Logit	Logit6	0.625000000000	0.492957746478873	0.551181102362204
Logit	Logit6	0.571428571429	0.422535211267605	0.485829959514170
Logit	Logit6	0.605504587156	0.464788732394366	0.525896414342629
Logit	Logit6	0.584905660377	0.436619718309859	0.500000000000000
Logit	Logit6	0.612612612613	0.478873239436619	0.537549407114624
Logit	Logit6	0.633027522936	0.485915492957746	0.549800796812749
Logit	Logit7	0.643564356436	0.457746478873239	0.534979423868312
Logit	Logit7	0.628865979381	0.429577464788732	0.510460251046025
Logit	Logit7	0.601941747573	0.436619718309859	0.506122448979591
Logit	Logit7	0.628571428571	0.464788732394366	0.534412955465587
Logit	Logit7	0.628318584071	0.500000000000000	0.556862745098039
Logit	Logit7	0.605769230769	0.443661971830985	0.512195121951219
Logit	Logit7	0.628865979381	0.429577464788732	0.510460251046025
Logit	Logit7	0.601851851852	0.457746478873239	0.520000000000000
Logit	Logit7	0.580952380952	0.429577464788732	0.493927125506072
Logit	Logit7	0.638095238095	0.471830985915492	0.542510121457489
Logit	Logit7	0.653465346535	0.464788732394366	0.543209876543209
Logit	Logit7	0.605042016807	0.507042253521126	0.551724137931034
Logit	Logit7	0.591836734694	0.408450704225352	0.483333333333333
Logit	Logit7	0.606837606838	0.500000000000000	0.548262548262548
Logit	Logit7	0.621359223301	0.450704225352112	0.522448979591836
Logit	Logit7	0.632653061224	0.436619718309859	0.516666666666666
Logit	Logit7	0.614678899083	0.471830985915492	0.533864541832669
Logit	Logit7	0.580952380952	0.429577464788732	0.493927125506072
Logit	Logit7	0.609090909091	0.471830985915492	0.531746031746031
Logit	Logit7	0.571428571429	0.422535211267605	0.485829959514170
Logit	Logit7	0.614035087719	0.492957746478873	0.546875000000000
Logit	Logit7	0.640776699029	0.464788732394366	0.538775510204081
Logit	Logit7	0.625000000000	0.492957746478873	0.551181102362204
Logit	Logit7	0.607476635514	0.457746478873239	0.522088353413654
Logit	Logit7	0.623853211009	0.478873239436619	0.541832669322709
Logit	Logit7	0.598130841121	0.450704225352112	0.514056224899598
Logit	Logit7	0.614678899083	0.471830985915492	0.533864541832669
Logit	Logit7	0.607142857143	0.478873239436619	0.535433070866141
Logit	Logit7	0.626168224299	0.471830985915492	0.538152610441767
Logit	Logit7	0.614035087719	0.492957746478873	0.546875000000000
Logit	Logit7	0.588235294118	0.422535211267605	0.491803278688524
Logit	Logit7	0.619469026549	0.492957746478873	0.549019607843137
Logit	Logit7	0.619047619048	0.457746478873239	0.526315789473684
Logit	Logit7	0.626086956522	0.507042253521126	0.560311284046692
Logit	Logit7	0.594594594595	0.464788732394366	0.521739130434782
Logit	Logit7	0.630630630631	0.492957746478873	0.553359683794466
Logit	Logit8	0.643564356436	0.457746478873239	0.534979423868312
Logit	Logit8	0.642857142857	0.507042253521126	0.566929133858267
Logit	Logit8	0.603960396040	0.429577464788732	0.502057613168724
Logit	Logit8	0.628318584071	0.500000000000000	0.556862745098039
Logit	Logit8	0.607476635514	0.457746478873239	0.522088353413654
Logit	Logit8	0.605042016807	0.507042253521126	0.551724137931034
Logit	Logit8	0.611111111111	0.464788732394366	0.527999999999999
Logit	Logit8	0.633027522936	0.485915492957746	0.549800796812749
Logit	Logit8	0.606837606838	0.500000000000000	0.548262548262548
